id,idEmprego,idHabilidade
24754,6184,6
24755,6184,9
24756,6185,2
24757,6185,22
24758,6185,5
24759,6185,9
24760,6186,13
24761,6186,14
24762,6186,20
24763,6187,3
24764,6187,9
24765,6187,14
24766,6187,17
24767,6187,1
24768,6188,9
24769,6188,1
24770,6188,3
24771,6188,15
24772,6189,3
24773,6189,4
24774,6189,6
24775,6189,14
24776,6189,19
24777,6190,9
24778,6190,13
24779,6190,4
24780,6190,22
24781,6190,24
24782,6191,5
24783,6191,2
24784,6191,18
24785,6192,20
24786,6192,7
24787,6192,1
24788,6192,18
24789,6192,2
24790,6193,18
24791,6193,17
24792,6193,2
24793,6193,1
24794,6194,22
24795,6194,10
24796,6194,4
24797,6194,14
24798,6194,18
24799,6195,10
24800,6195,13
24801,6195,24
24802,6195,18
24803,6196,22
24804,6196,9
24805,6196,23
24806,6196,20
24807,6197,9
24808,6197,8
24809,6197,16
24810,6197,4
24811,6197,14
24812,6198,11
24813,6198,2
24814,6198,12
24815,6198,13
24816,6199,17
24817,6199,22
24818,6199,9
24819,6199,16
24820,6200,10
24821,6200,3
24822,6200,9
24823,6200,22
24824,6200,2
24825,6201,14
24826,6201,18
24827,6201,10
24828,6201,9
24829,6202,15
24830,6202,12
24831,6202,9
24832,6202,18
24833,6202,22
24834,6203,19
24835,6203,8
24836,6203,4
24837,6203,22
24838,6204,11
24839,6204,10
24840,6204,15
24841,6204,8
24842,6204,9
24843,6205,12
24844,6205,2
24845,6205,19
24846,6205,15
24847,6206,9
24848,6206,22
24849,6206,21
24850,6207,11
24851,6207,9
24852,6207,20
24853,6207,4
24854,6207,24
24855,6208,13
24856,6208,4
24857,6208,11
24858,6208,20
24859,6209,9
24860,6209,7
24861,6209,18
24862,6209,21
24863,6209,15
24864,6210,9
24865,6210,15
24866,6210,22
24867,6210,18
24868,6210,2
24869,6211,12
24870,6211,20
24871,6211,15
24872,6211,3
24873,6212,6
24874,6212,13
24875,6212,22
24876,6212,17
24877,6212,10
24878,6213,23
24879,6213,14
24880,6213,13
24881,6213,24
24882,6214,5
24883,6214,15
24884,6214,16
24885,6215,10
24886,6215,18
24887,6215,24
24888,6216,12
24889,6216,7
24890,6216,8
24891,6216,16
24892,6216,3
24893,6217,1
24894,6217,21
24895,6217,13
24896,6217,20
24897,6218,3
24898,6218,13
24899,6218,5
24900,6218,4
24901,6219,23
24902,6219,6
24903,6219,21
24904,6219,9
24905,6220,21
24906,6220,9
24907,6220,13
24908,6220,12
24909,6220,22
24910,6221,14
24911,6221,6
24912,6221,3
24913,6221,11
24914,6222,3
24915,6222,17
24916,6222,20
24917,6222,8
24918,6223,7
24919,6223,13
24920,6223,24
24921,6223,9
24922,6224,5
24923,6224,15
24924,6224,9
24925,6224,18
24926,6225,4
24927,6225,13
24928,6225,11
24929,6226,24
24930,6226,12
24931,6226,22
24932,6226,7
24933,6226,8
24934,6227,4
24935,6227,18
24936,6227,24
24937,6227,14
24938,6227,12
24939,6228,12
24940,6228,9
24941,6228,21
24942,6229,23
24943,6229,16
24944,6229,9
24945,6230,10
24946,6230,13
24947,6230,9
24948,6230,18
24949,6231,11
24950,6231,6
24951,6231,4
24952,6231,18
24953,6232,14
24954,6232,6
24955,6232,7
24956,6232,21
24957,6232,3
24958,6233,2
24959,6233,22
24960,6233,9
24961,6233,13
24962,6234,3
24963,6234,10
24964,6234,16
24965,6234,24
24966,6234,23
24967,6235,9
24968,6235,12
24969,6235,4
24970,6235,14
24971,6235,24
24972,6236,9
24973,6236,3
24974,6236,1
24975,6237,23
24976,6237,12
24977,6237,9
24978,6238,11
24979,6238,9
24980,6238,10
24981,6238,13
24982,6239,7
24983,6239,17
24984,6239,18
24985,6240,18
24986,6240,9
24987,6240,5
24988,6241,9
24989,6241,23
24990,6241,18
24991,6241,4
24992,6242,1
24993,6242,4
24994,6242,2
24995,6243,24
24996,6243,17
24997,6243,2
24998,6243,19
24999,6243,5
25000,6244,17
25001,6244,16
25002,6244,19
25003,6245,1
25004,6245,2
25005,6245,4
25006,6246,7
25007,6246,14
25008,6246,20
25009,6246,19
25010,6247,11
25011,6247,21
25012,6247,17
25013,6247,18
25014,6248,12
25015,6248,4
25016,6248,22
25017,6248,3
25018,6249,4
25019,6249,2
25020,6249,11
25021,6250,3
25022,6250,11
25023,6250,24
25024,6251,1
25025,6251,22
25026,6251,11
25027,6251,5
25028,6252,3
25029,6252,21
25030,6252,9
25031,6252,22
25032,6253,20
25033,6253,15
25034,6253,23
25035,6253,7
25036,6253,9
25037,6254,21
25038,6254,8
25039,6254,2
25040,6255,11
25041,6255,8
25042,6255,7
25043,6256,19
25044,6256,12
25045,6256,5
25046,6256,1
25047,6257,18
25048,6257,6
25049,6257,12
25050,6257,21
25051,6257,20
25052,6258,13
25053,6258,10
25054,6258,5
25055,6258,23
25056,6259,9
25057,6259,11
25058,6259,15
25059,6259,7
25060,6260,4
25061,6260,3
25062,6260,1
25063,6260,21
25064,6261,3
25065,6261,16
25066,6261,21
25067,6261,12
25068,6262,11
25069,6262,24
25070,6262,16
25071,6263,5
25072,6263,20
25073,6263,16
25074,6263,12
25075,6264,9
25076,6264,12
25077,6264,5
25078,6264,24
25079,6264,13
25080,6265,9
25081,6265,18
25082,6265,21
25083,6265,11
25084,6266,1
25085,6266,2
25086,6266,11
25087,6266,22
25088,6267,7
25089,6267,9
25090,6267,22
25091,6267,2
25092,6267,13
25093,6268,3
25094,6268,19
25095,6268,13
25096,6269,18
25097,6269,4
25098,6269,23
25099,6269,24
25100,6269,3
25101,6270,12
25102,6270,14
25103,6270,2
25104,6270,1
25105,6271,23
25106,6271,12
25107,6271,19
25108,6272,4
25109,6272,13
25110,6272,14
25111,6272,12
25112,6273,2
25113,6273,1
25114,6273,22
25115,6274,1
25116,6274,10
25117,6274,24
25118,6274,2
25119,6274,22
25120,6275,13
25121,6275,1
25122,6275,12
25123,6276,13
25124,6276,1
25125,6276,4
25126,6277,22
25127,6277,15
25128,6277,21
25129,6277,20
25130,6278,17
25131,6278,23
25132,6278,14
25133,6278,7
25134,6279,4
25135,6279,17
25136,6279,24
25137,6279,19
25138,6280,3
25139,6280,17
25140,6280,5
25141,6281,24
25142,6281,19
25143,6281,4
25144,6281,3
25145,6282,7
25146,6282,11
25147,6282,18
25148,6283,14
25149,6283,6
25150,6283,9
25151,6283,4
25152,6283,23
25153,6284,11
25154,6284,19
25155,6284,2
25156,6284,23
25157,6284,8
25158,6285,24
25159,6285,14
25160,6285,2
25161,6285,5
25162,6285,11
25163,6286,16
25164,6286,22
25165,6286,19
25166,6286,21
25167,6286,15
25168,6287,12
25169,6287,22
25170,6287,4
25171,6287,6
25172,6287,23
25173,6288,12
25174,6288,9
25175,6288,23
25176,6289,18
25177,6289,11
25178,6289,4
25179,6289,14
25180,6289,6
25181,6290,5
25182,6290,16
25183,6290,11
25184,6290,15
25185,6291,5
25186,6291,3
25187,6291,2
25188,6291,8
25189,6292,10
25190,6292,3
25191,6292,15
25192,6292,18
25193,6292,11
25194,6293,7
25195,6293,20
25196,6293,3
25197,6293,6
25198,6294,19
25199,6294,17
25200,6294,15
25201,6295,9
25202,6295,11
25203,6295,16
25204,6295,8
25205,6296,10
25206,6296,17
25207,6296,1
25208,6297,14
25209,6297,3
25210,6297,2
25211,6297,23
25212,6298,17
25213,6298,24
25214,6298,6
25215,6298,8
25216,6298,9
25217,6299,20
25218,6299,14
25219,6299,8
25220,6300,11
25221,6300,20
25222,6300,2
25223,6301,17
25224,6301,6
25225,6301,9
25226,6301,14
25227,6301,22
25228,6302,14
25229,6302,20
25230,6302,3
25231,6303,21
25232,6303,9
25233,6303,18
25234,6304,3
25235,6304,14
25236,6304,6
25237,6304,18
25238,6305,21
25239,6305,15
25240,6305,19
25241,6306,13
25242,6306,12
25243,6306,8
25244,6306,4
25245,6307,12
25246,6307,13
25247,6307,7
25248,6308,15
25249,6308,14
25250,6308,10
25251,6308,4
25252,6308,7
25253,6309,16
25254,6309,17
25255,6309,14
25256,6309,2
25257,6310,17
25258,6310,4
25259,6310,6
25260,6310,7
25261,6311,16
25262,6311,17
25263,6311,7
25264,6311,21
25265,6311,4
25266,6312,19
25267,6312,4
25268,6312,18
25269,6312,20
25270,6312,2
25271,6313,13
25272,6313,12
25273,6313,17
25274,6313,6
25275,6313,21
25276,6314,10
25277,6314,8
25278,6314,9
25279,6314,22
25280,6314,18
25281,6315,20
25282,6315,17
25283,6315,14
25284,6315,12
25285,6316,3
25286,6316,9
25287,6316,13
25288,6317,9
25289,6317,2
25290,6317,16
25291,6317,5
25292,6317,14
25293,6318,2
25294,6318,19
25295,6318,8
25296,6319,18
25297,6319,7
25298,6319,8
25299,6320,8
25300,6320,3
25301,6320,10
25302,6321,2
25303,6321,16
25304,6321,14
25305,6321,18
25306,6321,3
25307,6322,7
25308,6322,20
25309,6322,17
25310,6323,23
25311,6323,3
25312,6323,16
25313,6324,10
25314,6324,18
25315,6324,15
25316,6324,14
25317,6324,19
25318,6325,7
25319,6325,6
25320,6325,14
25321,6326,16
25322,6326,21
25323,6326,17
25324,6326,2
25325,6326,14
25326,6327,21
25327,6327,9
25328,6327,4
25329,6327,2
25330,6328,22
25331,6328,2
25332,6328,18
25333,6329,18
25334,6329,16
25335,6329,6
25336,6330,5
25337,6330,9
25338,6330,11
25339,6330,22
25340,6331,8
25341,6331,20
25342,6331,16
25343,6331,19
25344,6332,11
25345,6332,21
25346,6332,17
25347,6333,17
25348,6333,14
25349,6333,7
25350,6334,9
25351,6334,22
25352,6334,4
25353,6335,20
25354,6335,1
25355,6335,5
25356,6335,23
25357,6336,9
25358,6336,17
25359,6336,5
25360,6337,20
25361,6337,17
25362,6337,24
25363,6337,5
25364,6338,9
25365,6338,6
25366,6338,18
25367,6339,9
25368,6339,23
25369,6339,22
25370,6339,18
25371,6339,19
25372,6340,6
25373,6340,11
25374,6340,9
25375,6340,22
25376,6340,3
25377,6341,2
25378,6341,22
25379,6341,1
25380,6341,19
25381,6341,5
25382,6342,21
25383,6342,13
25384,6342,3
25385,6343,6
25386,6343,24
25387,6343,17
25388,6343,9
25389,6344,9
25390,6344,22
25391,6344,2
25392,6344,18
25393,6345,4
25394,6345,17
25395,6345,15
25396,6345,9
25397,6346,13
25398,6346,20
25399,6346,12
25400,6346,7
25401,6347,6
25402,6347,4
25403,6347,5
25404,6348,12
25405,6348,21
25406,6348,4
25407,6349,9
25408,6349,3
25409,6349,5
25410,6350,12
25411,6350,10
25412,6350,6
25413,6350,14
25414,6351,15
25415,6351,3
25416,6351,19
25417,6351,18
25418,6352,3
25419,6352,2
25420,6352,24
25421,6352,8
25422,6352,22
25423,6353,3
25424,6353,21
25425,6353,17
25426,6354,14
25427,6354,15
25428,6354,4
25429,6355,20
25430,6355,3
25431,6355,11
25432,6356,24
25433,6356,6
25434,6356,16
25435,6356,11
25436,6357,8
25437,6357,12
25438,6357,7
25439,6357,2
25440,6358,3
25441,6358,2
25442,6358,5
25443,6358,21
25444,6358,12
25445,6359,13
25446,6359,17
25447,6359,9
25448,6360,11
25449,6360,20
25450,6360,2
25451,6361,9
25452,6361,19
25453,6361,15
25454,6362,13
25455,6362,2
25456,6362,4
25457,6363,10
25458,6363,9
25459,6363,23
25460,6363,18
25461,6363,2
25462,6364,2
25463,6364,24
25464,6364,16
25465,6364,14
25466,6364,6
25467,6365,18
25468,6365,23
25469,6365,12
25470,6365,6
25471,6365,3
25472,6366,4
25473,6366,19
25474,6366,16
25475,6366,5
25476,6367,14
25477,6367,4
25478,6367,3
25479,6368,4
25480,6368,19
25481,6368,1
25482,6369,20
25483,6369,21
25484,6369,4
25485,6369,12
25486,6370,17
25487,6370,2
25488,6370,5
25489,6370,23
25490,6370,12
25491,6371,3
25492,6371,1
25493,6371,24
25494,6372,14
25495,6372,8
25496,6372,11
25497,6372,4
25498,6373,4
25499,6373,3
25500,6373,16
25501,6374,21
25502,6374,15
25503,6374,22
25504,6374,8
25505,6375,13
25506,6375,2
25507,6375,4
25508,6375,24
25509,6376,17
25510,6376,14
25511,6376,4
25512,6376,11
25513,6377,24
25514,6377,4
25515,6377,15
25516,6377,16
25517,6377,22
25518,6378,1
25519,6378,24
25520,6378,11
25521,6378,17
25522,6379,14
25523,6379,21
25524,6379,16
25525,6379,11
25526,6380,9
25527,6380,17
25528,6380,22
25529,6381,14
25530,6381,9
25531,6381,21
25532,6382,19
25533,6382,21
25534,6382,23
25535,6382,11
25536,6382,3
25537,6383,5
25538,6383,4
25539,6383,21
25540,6383,20
25541,6383,14
25542,6384,22
25543,6384,9
25544,6384,2
25545,6384,16
25546,6385,13
25547,6385,11
25548,6385,21
25549,6385,5
25550,6386,15
25551,6386,9
25552,6386,22
25553,6387,12
25554,6387,17
25555,6387,22
25556,6387,18
25557,6388,18
25558,6388,3
25559,6388,16
25560,6389,8
25561,6389,12
25562,6389,2
25563,6389,17
25564,6390,21
25565,6390,4
25566,6390,9
25567,6390,8
25568,6391,14
25569,6391,12
25570,6391,2
25571,6391,3
25572,6392,18
25573,6392,11
25574,6392,12
25575,6393,9
25576,6393,19
25577,6393,6
25578,6394,7
25579,6394,11
25580,6394,6
25581,6394,18
25582,6394,24
25583,6395,21
25584,6395,15
25585,6395,4
25586,6395,11
25587,6395,14
25588,6396,2
25589,6396,7
25590,6396,1
25591,6396,11
25592,6396,23
25593,6397,24
25594,6397,8
25595,6397,17
25596,6398,14
25597,6398,13
25598,6398,2
25599,6398,21
25600,6399,21
25601,6399,3
25602,6399,6
25603,6399,17
25604,6400,18
25605,6400,14
25606,6400,9
25607,6400,6
25608,6401,12
25609,6401,14
25610,6401,4
25611,6401,2
25612,6402,24
25613,6402,13
25614,6402,7
25615,6402,10
25616,6402,12
25617,6403,12
25618,6403,2
25619,6403,1
25620,6403,13
25621,6404,23
25622,6404,20
25623,6404,6
25624,6405,13
25625,6405,5
25626,6405,9
25627,6406,24
25628,6406,22
25629,6406,16
25630,6407,14
25631,6407,3
25632,6407,1
25633,6407,10
25634,6407,15
25635,6408,4
25636,6408,13
25637,6408,20
25638,6408,11
25639,6409,16
25640,6409,14
25641,6409,20
25642,6410,19
25643,6410,3
25644,6410,8
25645,6411,20
25646,6411,3
25647,6411,14
25648,6411,15
25649,6412,17
25650,6412,14
25651,6412,9
25652,6412,22
25653,6412,2
25654,6413,9
25655,6413,1
25656,6413,15
25657,6413,3
25658,6414,17
25659,6414,22
25660,6414,7
25661,6415,19
25662,6415,5
25663,6415,14
25664,6415,24
25665,6416,15
25666,6416,14
25667,6416,6
25668,6416,17
25669,6416,8
25670,6417,2
25671,6417,22
25672,6417,17
25673,6417,8
25674,6418,3
25675,6418,9
25676,6418,17
25677,6419,3
25678,6419,22
25679,6419,9
25680,6420,11
25681,6420,20
25682,6420,8
25683,6420,17
25684,6420,21
25685,6421,21
25686,6421,4
25687,6421,14
25688,6422,17
25689,6422,24
25690,6422,23
25691,6422,12
25692,6422,5
25693,6423,2
25694,6423,14
25695,6423,5
25696,6424,4
25697,6424,16
25698,6424,7
25699,6425,3
25700,6425,13
25701,6425,9
25702,6425,12
25703,6425,8
25704,6426,3
25705,6426,17
25706,6426,19
25707,6426,23
25708,6426,8
25709,6427,14
25710,6427,9
25711,6427,1
25712,6428,2
25713,6428,20
25714,6428,18
25715,6429,3
25716,6429,9
25717,6429,21
25718,6429,10
25719,6430,7
25720,6430,13
25721,6430,15
25722,6430,21
25723,6431,16
25724,6431,23
25725,6431,2
25726,6431,24
25727,6431,9
25728,6432,23
25729,6432,3
25730,6432,13
25731,6433,14
25732,6433,12
25733,6433,24
25734,6433,1
25735,6434,1
25736,6434,20
25737,6434,4
25738,6434,21
25739,6434,3
25740,6435,9
25741,6435,3
25742,6435,18
25743,6435,24
25744,6435,16
25745,6436,14
25746,6436,19
25747,6436,18
25748,6437,15
25749,6437,11
25750,6437,14
25751,6437,20
25752,6438,16
25753,6438,3
25754,6438,21
25755,6438,13
25756,6439,11
25757,6439,6
25758,6439,4
25759,6439,7
25760,6439,8
25761,6440,9
25762,6440,10
25763,6440,19
25764,6440,23
25765,6440,18
25766,6441,14
25767,6441,24
25768,6441,5
25769,6442,3
25770,6442,13
25771,6442,15
25772,6442,7
25773,6442,1
25774,6443,23
25775,6443,9
25776,6443,6
25777,6443,3
25778,6444,20
25779,6444,21
25780,6444,12
25781,6445,6
25782,6445,23
25783,6445,15
25784,6445,22
25785,6446,9
25786,6446,17
25787,6446,15
25788,6446,20
25789,6447,4
25790,6447,14
25791,6447,9
25792,6447,12
25793,6448,14
25794,6448,7
25795,6448,16
25796,6449,6
25797,6449,10
25798,6449,4
25799,6449,18
25800,6450,10
25801,6450,12
25802,6450,24
25803,6451,7
25804,6451,12
25805,6451,4
25806,6451,16
25807,6451,11
25808,6452,24
25809,6452,13
25810,6452,19
25811,6452,4
25812,6453,3
25813,6453,12
25814,6453,1
25815,6454,12
25816,6454,11
25817,6454,15
25818,6454,22
25819,6454,19
25820,6455,9
25821,6455,18
25822,6455,15
25823,6455,23
25824,6455,22
25825,6456,16
25826,6456,14
25827,6456,17
25828,6456,19
25829,6456,11
25830,6457,9
25831,6457,2
25832,6457,1
25833,6458,2
25834,6458,22
25835,6458,1
25836,6458,7
25837,6459,15
25838,6459,2
25839,6459,6
25840,6459,18
25841,6460,24
25842,6460,15
25843,6460,19
25844,6460,17
25845,6460,11
25846,6461,10
25847,6461,20
25848,6461,14
25849,6461,1
25850,6461,13
25851,6462,14
25852,6462,20
25853,6462,13
25854,6462,24
25855,6462,9
25856,6463,10
25857,6463,14
25858,6463,2
25859,6464,23
25860,6464,13
25861,6464,17
25862,6465,4
25863,6465,20
25864,6465,11
25865,6465,8
25866,6466,4
25867,6466,6
25868,6466,20
25869,6467,8
25870,6467,17
25871,6467,11
25872,6468,9
25873,6468,13
25874,6468,12
25875,6468,23
25876,6468,18
25877,6469,3
25878,6469,21
25879,6469,16
25880,6470,4
25881,6470,22
25882,6470,2
25883,6471,18
25884,6471,4
25885,6471,9
25886,6472,15
25887,6472,9
25888,6472,24
25889,6472,5
25890,6472,21
25891,6473,14
25892,6473,23
25893,6473,7
25894,6473,19
25895,6474,20
25896,6474,9
25897,6474,10
25898,6474,4
25899,6474,5
25900,6475,14
25901,6475,24
25902,6475,5
25903,6475,20
25904,6476,1
25905,6476,23
25906,6476,9
25907,6476,12
25908,6477,10
25909,6477,3
25910,6477,4
25911,6478,3
25912,6478,4
25913,6478,18
25914,6478,8
25915,6479,20
25916,6479,10
25917,6479,9
25918,6479,23
25919,6480,20
25920,6480,6
25921,6480,17
25922,6480,3
25923,6480,10
25924,6481,18
25925,6481,21
25926,6481,9
25927,6482,4
25928,6482,16
25929,6482,11
25930,6482,18
25931,6483,8
25932,6483,3
25933,6483,5
25934,6483,4
25935,6483,9
25936,6484,21
25937,6484,7
25938,6484,24
25939,6484,9
25940,6485,18
25941,6485,22
25942,6485,10
25943,6486,11
25944,6486,1
25945,6486,19
25946,6486,9
25947,6486,15
25948,6487,21
25949,6487,14
25950,6487,5
25951,6487,17
25952,6487,9
25953,6488,9
25954,6488,21
25955,6488,13
25956,6488,6
25957,6488,12
25958,6489,2
25959,6489,21
25960,6489,12
25961,6489,19
25962,6489,16
25963,6490,2
25964,6490,7
25965,6490,16
25966,6490,15
25967,6490,24
25968,6491,11
25969,6491,18
25970,6491,16
25971,6491,13
25972,6491,17
25973,6492,14
25974,6492,6
25975,6492,20
25976,6493,9
25977,6493,17
25978,6493,22
25979,6493,3
25980,6493,12
25981,6494,13
25982,6494,22
25983,6494,21
25984,6495,4
25985,6495,15
25986,6495,24
25987,6495,14
25988,6495,3
25989,6496,22
25990,6496,2
25991,6496,17
25992,6497,3
25993,6497,17
25994,6497,1
25995,6497,16
25996,6498,9
25997,6498,22
25998,6498,13
25999,6498,4
26000,6498,23
26001,6499,6
26002,6499,19
26003,6499,23
26004,6500,6
26005,6500,14
26006,6500,18
26007,6500,20
26008,6501,11
26009,6501,21
26010,6501,18
26011,6501,20
26012,6502,14
26013,6502,12
26014,6502,8
26015,6502,13
26016,6502,4
26017,6503,7
26018,6503,20
26019,6503,14
26020,6503,12
26021,6503,6
26022,6504,5
26023,6504,4
26024,6504,14
26025,6505,2
26026,6505,18
26027,6505,14
26028,6506,4
26029,6506,23
26030,6506,5
26031,6507,9
26032,6507,19
26033,6507,18
26034,6507,16
26035,6508,1
26036,6508,11
26037,6508,20
26038,6508,2
26039,6508,10
26040,6509,22
26041,6509,23
26042,6509,6
26043,6509,4
26044,6510,9
26045,6510,22
26046,6510,2
26047,6510,6
26048,6510,14
26049,6511,17
26050,6511,14
26051,6511,13
26052,6511,6
26053,6511,12
26054,6512,13
26055,6512,18
26056,6512,4
26057,6512,15
26058,6513,2
26059,6513,21
26060,6513,16
26061,6514,12
26062,6514,18
26063,6514,9
26064,6514,10
26065,6514,17
26066,6515,10
26067,6515,9
26068,6515,21
26069,6515,18
26070,6516,4
26071,6516,9
26072,6516,6
26073,6517,14
26074,6517,16
26075,6517,2
26076,6518,14
26077,6518,16
26078,6518,10
26079,6519,1
26080,6519,9
26081,6519,3
26082,6519,19
26083,6520,18
26084,6520,3
26085,6520,2
26086,6520,13
26087,6521,15
26088,6521,19
26089,6521,7
26090,6521,20
26091,6521,4
26092,6522,14
26093,6522,20
26094,6522,2
26095,6523,17
26096,6523,19
26097,6523,7
26098,6523,6
26099,6524,4
26100,6524,12
26101,6524,18
26102,6524,14
26103,6525,23
26104,6525,13
26105,6525,8
26106,6525,18
26107,6526,14
26108,6526,2
26109,6526,1
26110,6527,16
26111,6527,15
26112,6527,10
26113,6527,6
26114,6528,14
26115,6528,11
26116,6528,7
26117,6528,2
26118,6529,14
26119,6529,13
26120,6529,4
26121,6529,2
26122,6529,11
26123,6530,11
26124,6530,14
26125,6530,10
26126,6530,8
26127,6531,2
26128,6531,14
26129,6531,21
26130,6531,17
26131,6532,3
26132,6532,2
26133,6532,22
26134,6533,16
26135,6533,9
26136,6533,19
26137,6534,14
26138,6534,12
26139,6534,23
26140,6535,7
26141,6535,21
26142,6535,12
26143,6536,1
26144,6536,5
26145,6536,7
26146,6536,3
26147,6536,9
26148,6537,24
26149,6537,9
26150,6537,7
26151,6537,23
26152,6537,20
26153,6538,9
26154,6538,6
26155,6538,3
26156,6538,17
26157,6539,15
26158,6539,22
26159,6539,14
26160,6539,8
26161,6539,2
26162,6540,12
26163,6540,1
26164,6540,18
26165,6540,17
26166,6541,11
26167,6541,20
26168,6541,24
26169,6541,1
26170,6542,16
26171,6542,15
26172,6542,4
26173,6542,13
26174,6542,9
26175,6543,2
26176,6543,20
26177,6543,16
26178,6543,5
26179,6544,5
26180,6544,22
26181,6544,6
26182,6544,17
26183,6544,1
26184,6545,17
26185,6545,14
26186,6545,12
26187,6545,13
26188,6545,4
26189,6546,17
26190,6546,7
26191,6546,22
26192,6547,17
26193,6547,6
26194,6547,11
26195,6547,13
26196,6547,12
26197,6548,4
26198,6548,16
26199,6548,1
26200,6548,17
26201,6548,12
26202,6549,3
26203,6549,11
26204,6549,23
26205,6549,19
26206,6549,21
26207,6550,14
26208,6550,8
26209,6550,9
26210,6551,4
26211,6551,1
26212,6551,22
26213,6551,9
26214,6552,20
26215,6552,9
26216,6552,4
26217,6552,23
26218,6552,12
26219,6553,9
26220,6553,13
26221,6553,6
26222,6553,18
26223,6553,3
26224,6554,12
26225,6554,3
26226,6554,8
26227,6554,22
26228,6554,11
26229,6555,10
26230,6555,20
26231,6555,4
26232,6555,14
26233,6555,9
26234,6556,18
26235,6556,22
26236,6556,14
26237,6556,13
26238,6556,16
26239,6557,20
26240,6557,13
26241,6557,18
26242,6558,9
26243,6558,14
26244,6558,22
26245,6559,12
26246,6559,9
26247,6559,5
26248,6559,18
26249,6559,1
26250,6560,12
26251,6560,17
26252,6560,11
26253,6560,1
26254,6561,7
26255,6561,9
26256,6561,10
26257,6561,19
26258,6562,10
26259,6562,9
26260,6562,5
26261,6563,12
26262,6563,19
26263,6563,16
26264,6563,7
26265,6564,18
26266,6564,24
26267,6564,7
26268,6564,9
26269,6564,16
26270,6565,12
26271,6565,22
26272,6565,3
26273,6566,2
26274,6566,13
26275,6566,22
26276,6567,9
26277,6567,20
26278,6567,22
26279,6567,5
26280,6568,16
26281,6568,22
26282,6568,9
26283,6569,20
26284,6569,6
26285,6569,8
26286,6569,24
26287,6569,10
26288,6570,5
26289,6570,3
26290,6570,9
26291,6571,9
26292,6571,18
26293,6571,5
26294,6571,13
26295,6571,7
26296,6572,14
26297,6572,16
26298,6572,2
26299,6573,14
26300,6573,2
26301,6573,22
26302,6573,24
26303,6573,23
26304,6574,14
26305,6574,2
26306,6574,1
26307,6574,7
26308,6574,16
26309,6575,19
26310,6575,13
26311,6575,6
26312,6576,14
26313,6576,2
26314,6576,1
26315,6576,19
26316,6577,9
26317,6577,19
26318,6577,12
26319,6577,21
26320,6577,5
26321,6578,11
26322,6578,9
26323,6578,21
26324,6578,2
26325,6579,11
26326,6579,24
26327,6579,9
26328,6580,10
26329,6580,3
26330,6580,22
26331,6580,1
26332,6580,20
26333,6581,4
26334,6581,23
26335,6581,17
26336,6582,3
26337,6582,21
26338,6582,1
26339,6583,23
26340,6583,15
26341,6583,4
26342,6583,6
26343,6584,14
26344,6584,17
26345,6584,18
26346,6584,23
26347,6584,5
26348,6585,1
26349,6585,24
26350,6585,19
26351,6585,7
26352,6585,20
26353,6586,8
26354,6586,14
26355,6586,11
26356,6586,17
26357,6587,11
26358,6587,14
26359,6587,1
26360,6587,3
26361,6587,24
26362,6588,9
26363,6588,13
26364,6588,6
26365,6589,5
26366,6589,21
26367,6589,10
26368,6589,15
26369,6590,15
26370,6590,14
26371,6590,1
26372,6591,21
26373,6591,7
26374,6591,8
26375,6591,14
26376,6591,24
26377,6592,22
26378,6592,5
26379,6592,3
26380,6592,21
26381,6592,16
26382,6593,18
26383,6593,3
26384,6593,4
26385,6593,20
26386,6593,16
26387,6594,3
26388,6594,2
26389,6594,8
26390,6595,20
26391,6595,3
26392,6595,11
26393,6596,24
26394,6596,6
26395,6596,17
26396,6596,8
26397,6596,15
26398,6597,20
26399,6597,16
26400,6597,12
26401,6598,2
26402,6598,8
26403,6598,12
26404,6598,22
26405,6598,19
26406,6599,15
26407,6599,2
26408,6599,22
26409,6599,6
26410,6600,12
26411,6600,7
26412,6600,19
26413,6600,9
26414,6601,10
26415,6601,11
26416,6601,18
26417,6601,2
26418,6602,23
26419,6602,19
26420,6602,4
26421,6603,17
26422,6603,19
26423,6603,16
26424,6603,23
26425,6604,14
26426,6604,16
26427,6604,7
26428,6604,5
26429,6605,4
26430,6605,22
26431,6605,1
26432,6605,14
26433,6605,8
26434,6606,7
26435,6606,9
26436,6606,22
26437,6607,1
26438,6607,8
26439,6607,3
26440,6607,16
26441,6608,18
26442,6608,12
26443,6608,15
26444,6608,10
26445,6609,22
26446,6609,13
26447,6609,9
26448,6610,3
26449,6610,9
26450,6610,23
26451,6610,6
26452,6611,15
26453,6611,13
26454,6611,21
26455,6611,8
26456,6612,13
26457,6612,11
26458,6612,3
26459,6613,9
26460,6613,22
26461,6613,6
26462,6613,3
26463,6614,11
26464,6614,2
26465,6614,5
26466,6614,20
26467,6614,13
26468,6615,16
26469,6615,11
26470,6615,13
26471,6615,7
26472,6616,17
26473,6616,14
26474,6616,11
26475,6616,8
26476,6617,22
26477,6617,8
26478,6617,5
26479,6617,18
26480,6618,9
26481,6618,22
26482,6618,24
26483,6618,23
26484,6618,7
26485,6619,20
26486,6619,3
26487,6619,16
26488,6619,17
26489,6619,1
26490,6620,15
26491,6620,11
26492,6620,14
26493,6621,13
26494,6621,15
26495,6621,14
26496,6621,5
26497,6621,24
26498,6622,23
26499,6622,14
26500,6622,2
26501,6623,14
